species,geo_distance,env_distance,phylo_distance
Casiornis rufus,9528278.533897374,3.1262136909798275,144.18238810712916
Casuarius bennetti,10528206.081032569,7.919922050611256,246.1790067928601
Casuarius casuarius,10521290.055154528,5.537854871867134,246.17922658137377
Casuarius unappendiculatus,10529325.816954844,5.591126975009423,246.1790067928601
Catamblyrhynchus diadema,9591016.086351896,3.2839876686809353,126.9215425860512
Catamenia analis,9766480.95688198,4.603335913818249,126.44942706363445
Catamenia homochroa,9656928.198343819,3.4357424759274986,126.44839498509012
Catamenia inornata,9696646.273910379,4.458394043649216,126.44839498509012
Cataponera turdoides,10542355.513022963,3.9985017959681484,129.06905186938704
Catharacta antarctica,9610407.399872158,4.624763934532017,165.61357358469525
Catharacta chilensis,10027231.38268249,4.834981855024603,165.61357358469525
Catharacta maccormicki,10454266.08087847,5.275632526926661,165.6135801606947
Catharacta skua,9444411.06335979,4.654059832606485,165.61380715942877
Catharopeza bishopi,9488456.806397464,5.018867261275163,126.81295040604735
Cathartes aura,9539747.229475232,3.4855211317435884,166.27085670902545
Cathartes burrovianus,9508918.029318344,3.1439179867657225,166.2669788393429
Cathartes melambrotus,9488064.802440379,4.121558086253872,166.2669788393429
Catharus aurantiirostris,9940259.690906158,3.5582003051364897,129.05821904989207
Catharus bicknelli,9607750.247844925,5.520309637370419,129.05201167020954
Catharus dryas,9595211.419390546,3.040334495635832,129.0584127814035
Catharus frantzii,9674917.542160986,3.0919702622115395,129.05322023035868
Catharus fuscater,9649230.054857528,3.269455569961444,129.0584127814035
Catharus fuscescens,9809991.0720814,5.50547986882765,129.0519560609513
Catharus gracilirostris,9622476.353842836,4.598889730109083,129.0538313880021
Catharus guttatus,9902999.928990722,5.49400910169338,129.0536264984997
Catharus mexicanus,9667107.66129381,3.019203293269879,129.05821904989207
Catharus minimus,9494222.253102036,6.959179738751638,129.0519560609513
Catharus occidentalis,9957029.815062817,3.799831123576691,129.0536264984997
Catharus ustulatus,9690359.5961707,3.1415102894384686,129.05647986707365
Catherpes mexicanus,10022741.429812063,5.352229209303551,130.56965310069785
Celeus castaneus,9702747.640581233,3.073253502372683,161.648757843137
Celeus elegans,9488413.030870033,4.1263603695689195,161.63626934738522
Celeus flavescens,9487813.252445439,3.1919965540025177,161.6363741709089
Celeus flavus,9493118.842285188,3.878708817052997,161.63775098631214
Celeus grammicus,9508452.544003505,4.166989614945857,161.63775098631214
Celeus loricatus,9539218.313712932,4.525918339139252,161.63884547294225
Celeus lugubris,9585034.845390597,3.1671084129690814,161.63626934738522
Celeus obrieni,9469349.09437916,3.277341617314964,161.6363741709089
Celeus spectabilis,9608715.26755385,3.3459496928249184,161.63821051590085
Celeus torquatus,9488328.715692095,4.025473922966431,161.65190004631236
Celeus undatus,9489044.900775345,4.0428414871496265,161.64892948500642
Centrocercus minimus,9957570.282876754,5.47503754869363,187.30852304744704
Centrocercus urophasianus,9989630.659059465,5.372782389512875,187.30852304744704
Centropus andamanensis,10066207.291587032,4.475622301040393,168.33209682970835
Centropus anselli,8920467.54841262,3.2727729172425066,168.2617035152127
Centropus ateralbus,10601863.674730577,8.108298043718808,168.33200125260322
Centropus bengalensis,10122530.125455018,3.1596649867461757,168.263155567929
Centropus bernsteini,10523778.157534719,5.540156742969139,168.26427981992092
Centropus celebensis,10540935.351802574,4.09657492127639,168.27202303960573
Centropus chalybeus,10533602.478412503,6.4213049518516145,168.33133523297406
Centropus cupreicaudus,8997180.841744067,3.3220751598134926,168.26089500233846
Centropus goliath,10537182.228675375,4.689833960547656,168.26556729963536
Centropus grillii,8941926.492283124,3.418949862067516,168.263155567929
Centropus leucogaster,9105650.093813213,3.2518047600803497,168.2617035152127
Centropus melanops,10538202.971618874,4.848263479200883,168.30343197372875
Centropus menbeki,10525622.965187745,5.434116771424082,168.33133523297406
Centropus milo,10701576.09435397,8.715187659301824,168.3351124733518
Centropus monachus,8983870.613917515,3.1289724745333833,168.261445642236
Centropus nigrorufus,10533330.185862346,3.6755753214440547,168.26885798421796
Centropus phasianinus,10512268.397695921,3.590526383811546,168.26427981992092
Centropus rectunguis,10530023.677986154,5.241451932057521,168.30394443189383
Centropus senegalensis,8940624.959008062,3.852116126185597,168.26305705236712
Centropus sinensis,9893678.280431768,3.3573924100228405,168.26885798421796
Centropus spilopterus,10518914.96533539,4.199344471373559,168.28537352345447
Centropus steerii,10495579.890571203,3.505283003402889,168.30343197372875
Centropus superciliosus,8987451.668161375,3.326930600420289,168.26089500233846
Centropus toulou,9360381.375299783,3.099857806791329,168.26595879083712
Centropus unirufus,10473060.488740958,4.318724897987609,168.28537352345447
Centropus violaceus,10601646.234222906,8.10680908930556,168.26450844415513
Centropus viridis,10470734.02983818,4.021176218344013,168.26332223800023
Cephalopterus glabricollis,9620653.470388398,4.936364112389951,144.99411224258296
Cephalopterus ornatus,9504674.044929923,3.8672279339313307,144.99378200705326
Cephalopterus penduliger,9598955.162106683,3.9768163878045497,144.99378200705326
Cephalopyrus flammiceps,9638670.425358558,3.0412657728409913,131.6390901468259
Cepphus carbo,10284865.031604828,6.814339525581183,165.61334529305174
Cepphus columba,10307612.134058222,5.494768612289626,165.61334529305174
Cepphus grylle,9622379.693140408,7.4736742431021055,165.61393629980017
Ceratogymna atrata,8906854.986740062,3.2180181391719396,164.84865494020377
Ceratogymna elata,9189472.675056366,3.160529066799632,164.84865494020377
Cercibis oxycerca,9482840.497887267,3.6397363147592663,167.6250052724937
Cercococcyx mechowi,8926029.032198904,3.2874476983376284,168.11435580185812
Cercococcyx montanus,9093249.241473243,3.228486865455158,168.11099166713018
Cercococcyx olivinus,8907978.66011554,3.2746938014235205,168.11099166713018
Cercomacra brasiliana,9456699.147557393,3.055600500563038,146.7402732506349
Cercomacra carbonaria,9482191.93515427,3.5970512110329875,146.73549241787734
Cercomacra cinerascens,9489016.801691545,4.1226613776511085,146.73549241787734
Cercomacra ferdinandi,9475963.128374651,3.5328729240588537,146.73999297107682
Cercomacra manu,9587891.74964781,3.3330235240762147,146.73999297107682
Cercomacra melanaria,9546789.708137328,3.150354384689627,146.7390521876249
Cercomacra nigricans,9521812.540157473,3.3651097599818014,146.73560289592066
Cercotrichas podobe,9011825.215159213,5.613409994383393,128.93758819065079
Cereopsis novaehollandiae,10519255.073444284,4.188308822544193,187.7680958581273
Cerorhinca monocerata,10304182.04770704,3.790382989100965,165.61674013040766
Certhia americana,9857503.657908302,5.122300535915175,130.68028329849113
Certhia brachydactyla,9277837.605841076,4.402123993806929,130.68170078954103
Certhia discolor,9764524.169333868,3.10622530590258,130.6821653789331
Certhia familiaris,9542757.588758906,5.660829968243153,130.68028329849113
Certhia himalayana,9520605.851369323,3.4990605941210053,130.68448652241545
Certhia hodgsoni,9818735.22618395,4.581005259988885,130.68170078954103
Certhia manipurensis,9917290.878775386,3.069502351608597,130.6821653789331
Certhia nipalensis,9819777.152674157,3.2889670062001155,130.68163936328986
Certhia tianquanensis,10009739.50398263,4.313029029203065,130.68163936328986
Certhiaxis cinnamomeus,9498583.95512914,3.1390659582890796,145.67103576764504
Certhiaxis mustelinus,9500167.35746886,4.266636101418342,145.67103576764504
Certhidea olivacea,9882210.775721155,3.4387843363862998,126.41159708026231
Certhilauda chuana,9202324.052186672,4.316403778271006,130.56580458274226
Certhilauda curvirostris,9284406.087978192,4.153049132078339,130.56493765256897
Certhilauda semitorquata,9276749.858158007,4.116454437633097,130.56493765256897
Certhilauda subcoronata,9194025.915984731,4.631068009296219,130.56579213369082
Certhionyx variegatus,10493405.337536119,4.978505099961869,137.86817597898155
Ceryle rudis,8908119.122175276,3.3186119517508015,164.05160793335298
Cettia brunnifrons,9892568.49253205,3.5756858559835134,129.74497141837546
Cettia cetti,9337689.556803962,4.153588429449446,129.73773579797813
Cettia major,9923207.940784927,5.125210082116526,129.73773579797813
Ceuthmochares aereus,8911184.425935125,3.2472006792389827,168.22535092348224
Ceyx erithaca,10140771.17182536,4.232792078492219,164.01771245560784
Ceyx fallax,10540878.864994055,4.115736457587019,164.0192202328624
Ceyx lepidus,10537182.171215203,4.752094086356439,164.0177547430279
Ceyx melanurus,10470894.640736245,3.9230079849852957,164.01771245580917
Chaetocercus astreans,9503729.274954362,3.9510723266889474,162.56308890810516
Chaetocercus berlepschi,9656089.492562616,3.7499163323902267,162.5630984748528
Chaetocercus bombus,9634177.185299462,3.2006373296825683,162.5634683491642
Chaetocercus heliodor,9511288.958318464,3.3774889984409393,162.56297709584464
Chaetocercus jourdanii,9485693.476439282,3.0204609251852226,162.5634683491642
Chaetocercus mulsant,9591833.43162551,3.446897432411148,162.56297709584464
Chaetops aurantius,9297671.065915037,4.1615513934875,135.65659514612824
Chaetops frenatus,9323854.480160547,3.8133261757247223,135.65659514612824
Chaetorhynchus papuensis,10537012.400131341,5.516693842327619,133.97783665800662
Chaetornis striata,9715530.74036329,3.303459732781885,129.81463328692436
Chaetura brachyura,9491974.331048043,3.876250244684961,165.30413102623066
Chaetura chapmani,9484761.225687716,4.118283335909096,165.30969153183256
Chaetura cinereiventris,9504890.126129918,3.882842577024429,165.32035098020557
Chaetura egregia,9551579.07190849,3.3026250507609394,165.3030024199386
Chaetura fumosa,9620322.265108172,5.334686172907835,165.30969153183256
Chaetura martinica,9491151.837707043,3.7860256142498625,165.30256973611392
Chaetura meridionalis,9524798.045397922,3.1425386258158605,165.30496294413402
Chaetura pelagica,9731014.419741942,5.176998934459043,165.3030024199386
Chaetura spinicaudus,9484228.146306079,4.206940968239792,165.30256973611392
Chaetura vauxi,10085260.015268033,5.172458515558852,165.30294226138685
Chalcophaps indica,10125897.102902828,3.1267486125444965,175.70694934135966
Chalcophaps stephani,10524519.115139863,5.078655499397445,175.70694934135966
Chalcopsitta atra,10528543.003401734,5.49115154833764,160.05682535075826
Chalcopsitta cardinalis,10650556.03432184,9.263870169524722,160.05729782320512
Chalcopsitta duivenbodei,10545878.2913938,7.103237112286113,160.05682535048734
Chalcostigma herrani,9589874.769305393,3.563764398236958,162.61594910422667
Chalcostigma heteropogon,9502687.58418799,3.436810560290372,162.61537394600538
Chalcostigma olivaceum,9677629.329639722,4.086869367260405,162.61645189757726
Chalcostigma ruficeps,9656411.581355793,3.7858120530843182,162.61537394600538
Chalcostigma stanleyi,9654842.93959425,3.531945245168332,162.61594910422667
Chalybura buffonii,9501785.503899865,3.234099015706673,162.5823805504643
Chalybura urochrysia,9571568.32514834,4.44360354094351,162.5823805504643
Chamaea fasciata,10188005.316804212,4.377463212369632,129.194479964017
Chamaepetes goudotii,9569540.154127259,3.3365934527918184,188.0852004052996
Chamaepetes unicolor,9620007.433942098,4.3245003275921174,188.0852004052996
Chamaeza campanisona,9535121.574003216,3.0178836145833587,147.27054412395773
Chamaeza meruloides,9510766.181801828,3.087092460113189,147.27235100228802
Chamaeza mollissima,9647843.361466536,3.0379142644779975,147.27208761276276
Chamaeza nobilis,9525750.358195283,4.152866718071611,147.27235100228802
Chamaeza ruficauda,9541580.61336586,4.120393502470334,147.27208761276276
Chamaeza turdina,9551417.994680297,4.527418391330636,147.27054412395773
Charadrius alexandrinus,9609760.645330172,6.207667543290214,166.61410182345816
Charadrius alticola,9698544.487085989,4.998289489377803,166.60652695833957
Charadrius asiaticus,8982536.86920673,3.3305109979917935,166.61009543494396
Charadrius bicinctus,10535095.00352516,4.181043315085762,166.61522494986966
Charadrius collaris,9513514.624031741,3.0668499559370783,166.61133929929673
Charadrius dubius,9581875.13032558,6.13701289427435,166.68385571303835
Charadrius falklandicus,9935639.567345103,4.858238178053636,166.60652695833957
Charadrius forbesi,8924541.638292383,3.456427618414692,166.6805958711943
Charadrius hiaticula,8906877.486509323,3.0784340022354013,166.683518077978
Charadrius javanicus,10537963.65653065,3.276536878920836,166.61133929929673
Charadrius leschenaultii,9722210.915227795,6.74693033602151,166.61583306472318
Charadrius marginatus,8934247.251514314,3.2715021520254495,166.61410182345816
Charadrius melodus,9916308.9823981,5.78883702156732,166.6805958711943
Charadrius modestus,9865258.164040932,3.3754502764405854,166.7035407899725
Charadrius mongolus,9762478.92864576,5.857679596606672,166.61583306472318
Charadrius montanus,10009713.221968463,4.354309536042548,166.61652628741294
Charadrius obscurus,10646648.268550722,4.26724168460958,166.65328502428633
Charadrius pallidus,9256416.723568073,4.417134335994921,166.7035407899725
Charadrius pecuarius,8918863.531463237,4.409577012717466,166.68385571303835
Charadrius peronii,10530065.83575679,4.969072829793553,166.70394248933744
Charadrius placidus,10117694.623025667,5.73895326989558,166.65328502428633
Charadrius ruficapillus,10494242.179979231,5.098097103894423,166.61522494986966
Charadrius sanctaehelenae,9199048.106369253,3.5531086375311483,166.61274841185727
Charadrius semipalmatus,9998745.532968005,7.720225457419221,166.68389508516648
Charadrius thoracicus,9350513.015221892,4.0271413355381025,166.60664488408358
Charadrius tricollaris,9012566.790764056,3.337711101945944,166.682797755195
Charadrius veredus,10505748.788588796,6.589990806603756,166.61767485758187
Charadrius vociferus,9882070.779096475,5.129453373438242,166.68389508516648
Charadrius wilsonia,10022540.6722209,3.0617541752999613,166.6219388609464
Charitospiza eucosma,9469275.86852096,3.257858658999958,126.45141665243096
Charmosyna amabilis,10887102.394289201,4.855159871320646,160.06779813992583
Charmosyna josefinae,10525003.624409258,8.4093920004335,160.07452784534144
Charmosyna margarethae,10650375.17296966,8.262955845286404,160.07293757410378
Charmosyna meeki,10649978.428191727,8.805648549856423,160.06709227449247
Charmosyna multistriata,10525106.79150101,9.115079769899278,160.07069290543927
Charmosyna palmarum,10770956.747151352,4.967064420343694,160.0672876585105
Charmosyna papou,10531366.797889307,7.432181220427839,160.07553542174085
Charmosyna placentis,10525502.770121368,5.451577337719257,160.07182883284884
Charmosyna pulchella,10529871.19239139,5.537247094576202,160.06677289229376
Charmosyna rubrigularis,10609914.842473892,10.064060229673332,160.07452784534144
